R_id,image,선호여부,스타일선호
33652,T_19508_19_normcore_M.webp,2.0,False
33652,T_19509_19_normcore_M.webp,2.0,False
33652,T_19510_19_normcore_M.webp,3.0,True
33652,T_19511_19_normcore_M.webp,3.0,True
33652,T_19512_19_normcore_M.webp,1.0,False
33652,T_19513_19_normcore_M.webp,1.0,False
33652,T_19514_19_normcore_M.webp,1.0,False
33652,T_19516_19_normcore_M.webp,4.0,True
33652,T_19517_19_normcore_M.webp,3.0,True
33652,T_19518_19_normcore_M.webp,3.0,True
33652,T_19519_19_normcore_M.webp,4.0,True
33652,T_19520_19_normcore_M.webp,2.0,False
33652,T_19521_19_normcore_M.webp,2.0,False
33652,T_19522_19_normcore_M.webp,3.0,True
33652,T_19523_19_normcore_M.webp,3.0,True
33652,T_19524_19_normcore_M.webp,1.0,False
33652,T_19525_19_normcore_M.webp,3.0,True
33652,T_19527_19_normcore_M.webp,2.0,False
33652,T_19528_19_normcore_M.webp,1.0,False
19969,T_19529_19_normcore_M.webp,3.0,True
19969,T_19530_19_normcore_M.webp,3.0,True
19969,T_19531_19_normcore_M.webp,3.0,True
19969,T_19532_19_normcore_M.webp,4.0,True
19969,T_19533_19_normcore_M.webp,3.0,True
19969,T_19534_19_normcore_M.webp,3.0,True
19969,T_19535_19_normcore_M.webp,3.0,True
19969,T_19536_19_normcore_M.webp,3.0,True
19969,T_19537_19_normcore_M.webp,3.0,True
19969,T_19538_19_normcore_M.webp,4.0,True
19969,T_19539_19_normcore_M.webp,3.0,True
19969,T_19540_19_normcore_M.webp,3.0,True
19969,T_19541_19_normcore_M.webp,4.0,True
19969,T_19542_19_normcore_M.webp,4.0,True
19969,T_19543_19_normcore_M.webp,3.0,True
19969,T_19544_19_normcore_M.webp,4.0,True
19969,T_19545_19_normcore_M.webp,4.0,True
19969,T_19546_19_normcore_M.webp,3.0,True
19969,T_19547_19_normcore_M.webp,2.0,False
19969,T_19548_19_normcore_M.webp,4.0,True
19969,T_19549_19_normcore_M.webp,3.0,True
19969,T_19550_19_normcore_M.webp,3.0,True
19969,T_19552_19_normcore_M.webp,3.0,True
19969,T_19553_19_normcore_M.webp,4.0,True
19969,T_19554_19_normcore_M.webp,2.0,False
66209,T_19555_19_normcore_M.webp,2.0,False
66209,T_19557_19_normcore_M.webp,3.0,True
66209,T_19558_19_normcore_M.webp,2.0,False
66209,T_19560_19_normcore_M.webp,3.0,True
66209,T_19561_19_normcore_M.webp,3.0,True
66209,T_19563_19_normcore_M.webp,2.0,False
66209,T_19565_19_normcore_M.webp,3.0,True
66209,T_19566_19_normcore_M.webp,3.0,True
66209,T_19568_19_normcore_M.webp,3.0,True
66209,T_19569_19_normcore_M.webp,3.0,True
66209,T_19571_19_normcore_M.webp,2.0,False
66209,T_19572_19_normcore_M.webp,2.0,False
66209,T_19573_19_normcore_M.webp,3.0,True
66209,T_19574_19_normcore_M.webp,2.0,False
66209,T_19575_19_normcore_M.webp,3.0,True
66209,T_19577_19_normcore_M.webp,3.0,True
66209,T_19578_19_normcore_M.webp,2.0,False
66209,T_19579_19_normcore_M.webp,3.0,True
28844,T_19580_19_normcore_M.webp,3.0,True
28844,T_19581_19_normcore_M.webp,1.0,False
28844,T_19582_19_normcore_M.webp,2.0,False
28844,T_19583_19_normcore_M.webp,2.0,True
28844,T_19584_19_normcore_M.webp,2.0,False
28844,T_19585_19_normcore_M.webp,1.0,False
28844,T_19586_19_normcore_M.webp,2.0,False
28844,T_19587_19_normcore_M.webp,1.0,False
28844,T_19588_19_normcore_M.webp,1.0,False
28844,T_19589_19_normcore_M.webp,3.0,True
28844,T_19590_19_normcore_M.webp,1.0,False
28844,T_19591_19_normcore_M.webp,3.0,True
28844,T_19592_19_normcore_M.webp,2.0,True
28844,T_19593_19_normcore_M.webp,2.0,False
28844,T_19594_19_normcore_M.webp,1.0,False
28844,T_19595_19_normcore_M.webp,2.0,False
28844,T_19596_19_normcore_M.webp,1.0,False
28844,T_19597_19_normcore_M.webp,3.0,False
28844,T_19598_19_normcore_M.webp,2.0,False
28844,T_19599_19_normcore_M.webp,1.0,False
28844,T_19600_19_normcore_M.webp,1.0,False
28844,T_19602_19_normcore_M.webp,3.0,True
28844,T_19603_19_normcore_M.webp,3.0,False
28844,T_19604_19_normcore_M.webp,3.0,True
28844,T_19605_19_normcore_M.webp,3.0,True
50327,T_19607_19_normcore_M.webp,1.0,False
50327,T_19608_19_normcore_M.webp,3.0,True
50327,T_19611_19_normcore_M.webp,2.0,False
50327,T_19612_19_normcore_M.webp,3.0,True
50327,T_19613_19_normcore_M.webp,3.0,True
50327,T_19614_19_normcore_M.webp,1.0,False
50327,T_19615_19_normcore_M.webp,4.0,True
50327,T_19616_19_normcore_M.webp,3.0,False
50327,T_19618_19_normcore_M.webp,4.0,True
50327,T_19619_19_normcore_M.webp,3.0,False
50327,T_19621_19_normcore_M.webp,1.0,False
50327,T_19622_19_normcore_M.webp,3.0,True
50327,T_19624_19_normcore_M.webp,3.0,False
50327,T_19627_19_normcore_M.webp,3.0,True
50327,T_19628_19_normcore_M.webp,2.0,False
59218,T_19632_19_normcore_M.webp,1.0,False
59218,T_19633_19_normcore_M.webp,2.0,False
59218,T_19635_19_normcore_M.webp,2.0,False
59218,T_19636_19_normcore_M.webp,2.0,False
59218,T_19637_19_normcore_M.webp,2.0,False
59218,T_19638_19_normcore_M.webp,2.0,False
59218,T_19639_19_normcore_M.webp,2.0,False
59218,T_19640_19_normcore_M.webp,1.0,False
59218,T_19641_19_normcore_M.webp,3.0,True
59218,T_19642_19_normcore_M.webp,2.0,False
59218,T_19643_19_normcore_M.webp,2.0,False
59218,T_19644_19_normcore_M.webp,2.0,False
59218,T_19645_19_normcore_M.webp,1.0,False
59218,T_19646_19_normcore_M.webp,3.0,False
59218,T_19648_19_normcore_M.webp,2.0,False
59218,T_19649_19_normcore_M.webp,3.0,True
59218,T_19650_19_normcore_M.webp,3.0,True
59218,T_19651_19_normcore_M.webp,3.0,True
59218,T_19652_19_normcore_M.webp,2.0,False
59218,T_19653_19_normcore_M.webp,1.0,False
59218,T_19655_19_normcore_M.webp,1.0,False
68501,T_19656_19_normcore_M.webp,1.0,False
68501,T_19657_19_normcore_M.webp,2.0,False
68501,T_19658_19_normcore_M.webp,2.0,False
68501,T_19659_19_normcore_M.webp,1.0,False
68501,T_19660_19_normcore_M.webp,2.0,False
68501,T_19661_19_normcore_M.webp,3.0,True
68501,T_19662_19_normcore_M.webp,2.0,False
68501,T_19663_19_normcore_M.webp,3.0,True
68501,T_19664_19_normcore_M.webp,3.0,True
68501,T_19665_19_normcore_M.webp,1.0,False
68501,T_19666_19_normcore_M.webp,2.0,False
68501,T_19667_19_normcore_M.webp,2.0,False
68501,T_19668_19_normcore_M.webp,1.0,False
68501,T_19669_19_normcore_M.webp,2.0,False
68501,T_19670_19_normcore_M.webp,2.0,False
68501,T_19671_19_normcore_M.webp,2.0,False
68501,T_19672_19_normcore_M.webp,4.0,True
68501,T_19673_19_normcore_M.webp,3.0,True
68501,T_19674_19_normcore_M.webp,2.0,False
68501,T_19675_19_normcore_M.webp,4.0,True
68501,T_19676_19_normcore_M.webp,1.0,False
68501,T_19677_19_normcore_M.webp,2.0,True
68501,T_19678_19_normcore_M.webp,4.0,True
68501,T_19679_19_normcore_M.webp,2.0,False
68501,T_19680_19_normcore_M.webp,4.0,True
48316,T_19681_19_normcore_M.webp,2.0,False
48316,T_19682_19_normcore_M.webp,3.0,True
48316,T_19683_19_normcore_M.webp,1.0,False
48316,T_19684_19_normcore_M.webp,3.0,True
48316,T_19685_19_normcore_M.webp,3.0,True
48316,T_19686_19_normcore_M.webp,2.0,False
48316,T_19687_19_normcore_M.webp,3.0,True
48316,T_19688_19_normcore_M.webp,2.0,False
48316,T_19689_19_normcore_M.webp,3.0,True
48316,T_19690_19_normcore_M.webp,2.0,False
48316,T_19691_19_normcore_M.webp,2.0,False
48316,T_19692_19_normcore_M.webp,1.0,False
48316,T_19693_19_normcore_M.webp,3.0,True
48316,T_19694_19_normcore_M.webp,2.0,False
48316,T_19695_19_normcore_M.webp,2.0,False
48316,T_19696_19_normcore_M.webp,1.0,False
48316,T_19697_19_normcore_M.webp,2.0,False
48316,T_19699_19_normcore_M.webp,2.0,False
48316,T_19700_19_normcore_M.webp,1.0,False
48316,T_19701_19_normcore_M.webp,1.0,False
48316,T_19702_19_normcore_M.webp,2.0,False
48316,T_19703_19_normcore_M.webp,3.0,True
48316,T_19704_19_normcore_M.webp,3.0,True
48316,T_19705_19_normcore_M.webp,2.0,False
21490,T_19707_19_normcore_M.webp,2.0,False
21490,T_19708_19_normcore_M.webp,3.0,True
21490,T_19710_19_normcore_M.webp,2.0,False
21490,T_19713_19_normcore_M.webp,2.0,False
21490,T_19716_19_normcore_M.webp,3.0,True
21490,T_19717_19_normcore_M.webp,2.0,False
21490,T_19719_19_normcore_M.webp,2.0,False
21490,T_19722_19_normcore_M.webp,1.0,False
21490,T_19723_19_normcore_M.webp,2.0,False
21490,T_19724_19_normcore_M.webp,3.0,True
21490,T_19725_19_normcore_M.webp,3.0,True
21490,T_19727_19_normcore_M.webp,2.0,False
21490,T_19728_19_normcore_M.webp,2.0,False
21490,T_19730_19_normcore_M.webp,2.0,False
21490,T_19732_19_normcore_M.webp,2.0,False
68507,T_19733_19_normcore_M.webp,2.0,False
68507,T_19734_19_normcore_M.webp,3.0,True
68507,T_19735_19_normcore_M.webp,3.0,True
68507,T_19736_19_normcore_M.webp,3.0,True
68507,T_19737_19_normcore_M.webp,2.0,False
68507,T_19738_19_normcore_M.webp,2.0,False
68507,T_19739_19_normcore_M.webp,2.0,False
68507,T_19740_19_normcore_M.webp,3.0,True
68507,T_19741_19_normcore_M.webp,1.0,False
68507,T_19742_19_normcore_M.webp,2.0,True
68507,T_19743_19_normcore_M.webp,3.0,True
68507,T_19744_19_normcore_M.webp,3.0,True
68507,T_19745_19_normcore_M.webp,2.0,False
68507,T_19746_19_normcore_M.webp,2.0,False
68507,T_19747_19_normcore_M.webp,1.0,False
68507,T_19748_19_normcore_M.webp,3.0,True
68507,T_19749_19_normcore_M.webp,4.0,True
68507,T_19750_19_normcore_M.webp,3.0,True
68507,T_19751_19_normcore_M.webp,2.0,False
68507,T_19752_19_normcore_M.webp,2.0,False
68507,T_19753_19_normcore_M.webp,2.0,True
68507,T_19754_19_normcore_M.webp,2.0,False
68507,T_19755_19_normcore_M.webp,3.0,True
68507,T_19756_19_normcore_M.webp,3.0,True
68507,T_19757_19_normcore_M.webp,2.0,False
51314,T_19758_19_normcore_M.webp,1.0,False
51314,T_19759_19_normcore_M.webp,3.0,True
51314,T_19760_19_normcore_M.webp,3.0,True
51314,T_19761_19_normcore_M.webp,1.0,False
51314,T_19762_19_normcore_M.webp,1.0,False
51314,T_19763_19_normcore_M.webp,4.0,True
51314,T_19764_19_normcore_M.webp,2.0,True
51314,T_19765_19_normcore_M.webp,1.0,False
51314,T_19766_19_normcore_M.webp,2.0,False
51314,T_19767_19_normcore_M.webp,1.0,False
51314,T_19768_19_normcore_M.webp,3.0,True
51314,T_19769_19_normcore_M.webp,2.0,False
51314,T_19770_19_normcore_M.webp,1.0,False
51314,T_19771_19_normcore_M.webp,3.0,True
51314,T_19772_19_normcore_M.webp,2.0,True
51314,T_19773_19_normcore_M.webp,3.0,True
51314,T_19774_19_normcore_M.webp,1.0,False
51314,T_19775_19_normcore_M.webp,2.0,True
51314,T_19776_19_normcore_M.webp,3.0,True
51314,T_19777_19_normcore_M.webp,1.0,False
51314,T_19778_19_normcore_M.webp,4.0,True
51314,T_19779_19_normcore_M.webp,3.0,True
51314,T_19780_19_normcore_M.webp,3.0,True
51314,T_19781_19_normcore_M.webp,3.0,True
51314,T_19782_19_normcore_M.webp,4.0,True
52101,T_19784_19_normcore_M.webp,3.0,True
52101,T_19785_19_normcore_M.webp,1.0,False
52101,T_19787_19_normcore_M.webp,3.0,True
52101,T_19788_19_normcore_M.webp,2.0,False
52101,T_19790_19_normcore_M.webp,1.0,False
52101,T_19791_19_normcore_M.webp,3.0,True
52101,T_19794_19_normcore_M.webp,2.0,False
52101,T_19795_19_normcore_M.webp,3.0,True
52101,T_19796_19_normcore_M.webp,3.0,True
52101,T_19797_19_normcore_M.webp,3.0,True
52101,T_19798_19_normcore_M.webp,2.0,False
52101,T_19799_19_normcore_M.webp,1.0,False
52101,T_19800_19_normcore_M.webp,2.0,False
52101,T_19801_19_normcore_M.webp,2.0,False
52101,T_19802_19_normcore_M.webp,3.0,True
52101,T_19803_19_normcore_M.webp,4.0,True
52101,T_19804_19_normcore_M.webp,1.0,False
52101,T_19805_19_normcore_M.webp,1.0,False
53342,T_19809_19_normcore_M.webp,2.0,False
53342,T_19810_19_normcore_M.webp,3.0,True
53342,T_19812_19_normcore_M.webp,3.0,True
53342,T_19813_19_normcore_M.webp,2.0,False
53342,T_19815_19_normcore_M.webp,2.0,False
53342,T_19818_19_normcore_M.webp,2.0,False
53342,T_19819_19_normcore_M.webp,4.0,True
53342,T_19821_19_normcore_M.webp,3.0,True
53342,T_19822_19_normcore_M.webp,2.0,False
53342,T_19824_19_normcore_M.webp,2.0,False
53342,T_19825_19_normcore_M.webp,4.0,True
53342,T_19827_19_normcore_M.webp,3.0,True
53342,T_19830_19_normcore_M.webp,3.0,True
53342,T_19831_19_normcore_M.webp,4.0,True
53342,T_19833_19_normcore_M.webp,3.0,True
52455,T_19834_19_normcore_M.webp,4.0,True
52455,T_19835_19_normcore_M.webp,4.0,True
52455,T_19836_19_normcore_M.webp,4.0,True
52455,T_19837_19_normcore_M.webp,3.0,True
52455,T_19838_19_normcore_M.webp,2.0,False
52455,T_19839_19_normcore_M.webp,2.0,False
52455,T_19840_19_normcore_M.webp,2.0,False
52455,T_19841_19_normcore_M.webp,2.0,False
52455,T_19842_19_normcore_M.webp,2.0,False
52455,T_19843_19_normcore_M.webp,3.0,True
52455,T_19844_19_normcore_M.webp,2.0,False
52455,T_19845_19_normcore_M.webp,1.0,False
52455,T_19846_19_normcore_M.webp,3.0,True
52455,T_19847_19_normcore_M.webp,2.0,False
52455,T_19848_19_normcore_M.webp,1.0,False
52455,T_19849_19_normcore_M.webp,3.0,True
52455,T_19850_19_normcore_M.webp,1.0,False
52455,T_19851_19_normcore_M.webp,2.0,False
52455,T_19852_19_normcore_M.webp,3.0,True
52455,T_19853_19_normcore_M.webp,4.0,True
52455,T_19854_19_normcore_M.webp,1.0,False
52455,T_19855_19_normcore_M.webp,2.0,False
52455,T_19856_19_normcore_M.webp,1.0,False
52455,T_19857_19_normcore_M.webp,1.0,False
52455,T_19858_19_normcore_M.webp,2.0,False
68501,T_19859_19_normcore_M.webp,2.0,False
68501,T_19860_19_normcore_M.webp,4.0,True
68501,T_19865_19_normcore_M.webp,1.0,False
68501,T_19866_19_normcore_M.webp,2.0,False
68501,T_19868_19_normcore_M.webp,4.0,True
68501,T_19869_19_normcore_M.webp,2.0,True
68501,T_19871_19_normcore_M.webp,4.0,True
68501,T_19874_19_normcore_M.webp,4.0,True
68501,T_19875_19_normcore_M.webp,3.0,False
68501,T_19877_19_normcore_M.webp,4.0,True
68501,T_19880_19_normcore_M.webp,4.0,True
68501,T_19882_19_normcore_M.webp,3.0,True
68501,T_19883_19_normcore_M.webp,3.0,True
68501,T_19885_19_normcore_M.webp,3.0,True
42863,T_19887_19_normcore_M.webp,3.0,True
42863,T_19888_19_normcore_M.webp,3.0,True
42863,T_19889_19_normcore_M.webp,3.0,True
42863,T_19890_19_normcore_M.webp,2.0,False
42863,T_19891_19_normcore_M.webp,3.0,True
42863,T_19892_19_normcore_M.webp,3.0,True
42863,T_19893_19_normcore_M.webp,3.0,True
42863,T_19894_19_normcore_M.webp,3.0,True
42863,T_19895_19_normcore_M.webp,1.0,False
42863,T_19896_19_normcore_M.webp,1.0,False
42863,T_19897_19_normcore_M.webp,3.0,False
42863,T_19898_19_normcore_M.webp,1.0,False
42863,T_19899_19_normcore_M.webp,1.0,False
42863,T_19900_19_normcore_M.webp,2.0,False
42863,T_19901_19_normcore_M.webp,2.0,False
42863,T_19902_19_normcore_M.webp,2.0,False
42863,T_19903_19_normcore_M.webp,3.0,False
42863,T_19904_19_normcore_M.webp,1.0,False
42863,T_19905_19_normcore_M.webp,2.0,False
42863,T_19906_19_normcore_M.webp,1.0,False
42863,T_19907_19_normcore_M.webp,2.0,False
42863,T_19908_19_normcore_M.webp,1.0,False
42863,T_19909_19_normcore_M.webp,2.0,False
42863,T_19910_19_normcore_M.webp,3.0,True
42863,T_19911_19_normcore_M.webp,2.0,False
48316,T_19913_19_normcore_M.webp,2.0,False
48316,T_19914_19_normcore_M.webp,2.0,False
48316,T_19916_19_normcore_M.webp,2.0,False
48316,T_19917_19_normcore_M.webp,1.0,False
48316,T_19918_19_normcore_M.webp,1.0,False
48316,T_19919_19_normcore_M.webp,2.0,False
48316,T_19921_19_normcore_M.webp,1.0,False
48316,T_19922_19_normcore_M.webp,2.0,False
48316,T_19924_19_normcore_M.webp,2.0,False
48316,T_19925_19_normcore_M.webp,1.0,False
48316,T_19927_19_normcore_M.webp,1.0,False
48316,T_19930_19_normcore_M.webp,1.0,False
48316,T_19931_19_normcore_M.webp,2.0,False
48316,T_19933_19_normcore_M.webp,2.0,False
48316,T_19934_19_normcore_M.webp,2.0,False
48316,T_19936_19_normcore_M.webp,1.0,False
68507,T_19937_19_normcore_M.webp,3.0,True
68507,T_19938_19_normcore_M.webp,3.0,True
68507,T_19940_19_normcore_M.webp,3.0,True
68507,T_19941_19_normcore_M.webp,3.0,True
68507,T_19943_19_normcore_M.webp,3.0,True
68507,T_19944_19_normcore_M.webp,2.0,False
68507,T_19946_19_normcore_M.webp,2.0,False
68507,T_19947_19_normcore_M.webp,3.0,True
68507,T_19949_19_normcore_M.webp,2.0,False
68507,T_19950_19_normcore_M.webp,2.0,False
68507,T_19952_19_normcore_M.webp,2.0,False
68507,T_19953_19_normcore_M.webp,3.0,True
68507,T_19955_19_normcore_M.webp,2.0,False
68507,T_19958_19_normcore_M.webp,3.0,True
68507,T_19961_19_normcore_M.webp,2.0,False
52101,T_19963_19_normcore_M.webp,3.0,True
52101,T_19964_19_normcore_M.webp,1.0,False
52101,T_19965_19_normcore_M.webp,2.0,True
52101,T_19966_19_normcore_M.webp,1.0,False
52101,T_19967_19_normcore_M.webp,1.0,False
52101,T_19968_19_normcore_M.webp,2.0,False
52101,T_19969_19_normcore_M.webp,1.0,False
52101,T_19970_19_normcore_M.webp,1.0,False
52101,T_19971_19_normcore_M.webp,1.0,False
52101,T_19972_19_normcore_M.webp,2.0,False
52101,T_19973_19_normcore_M.webp,1.0,False
52101,T_19974_19_normcore_M.webp,2.0,False
52101,T_19975_19_normcore_M.webp,1.0,False
52101,T_19976_19_normcore_M.webp,1.0,False
52101,T_19977_19_normcore_M.webp,2.0,False
52101,T_19978_19_normcore_M.webp,1.0,False
52101,T_19980_19_normcore_M.webp,2.0,False
52101,T_19981_19_normcore_M.webp,1.0,False
52101,T_19982_19_normcore_M.webp,2.0,False
52101,T_19983_19_normcore_M.webp,2.0,False
52101,T_19984_19_normcore_M.webp,1.0,False
52101,T_19985_19_normcore_M.webp,3.0,True
42863,T_19988_19_normcore_M.webp,2.0,False
42863,T_19989_19_normcore_M.webp,2.0,False
42863,T_19991_19_normcore_M.webp,1.0,False
42863,T_19992_19_normcore_M.webp,2.0,False
42863,T_19994_19_normcore_M.webp,3.0,True
42863,T_19995_19_normcore_M.webp,3.0,True
42863,T_19997_19_normcore_M.webp,1.0,False
42863,T_19998_19_normcore_M.webp,1.0,False
42863,T_20000_19_normcore_M.webp,2.0,False
42863,T_20001_19_normcore_M.webp,2.0,False
42863,T_20003_19_normcore_M.webp,2.0,False
42863,T_20006_19_normcore_M.webp,1.0,False
42863,T_20007_19_normcore_M.webp,1.0,False
42863,T_20009_19_normcore_M.webp,3.0,True
42863,T_20011_19_normcore_M.webp,3.0,True
23531,T_20013_19_normcore_M.webp,3.0,True
23531,T_20014_19_normcore_M.webp,1.0,False
23531,T_20015_19_normcore_M.webp,3.0,True
23531,T_20016_19_normcore_M.webp,2.0,False
23531,T_20017_19_normcore_M.webp,2.0,False
23531,T_20018_19_normcore_M.webp,2.0,False
23531,T_20019_19_normcore_M.webp,2.0,False
23531,T_20020_19_normcore_M.webp,1.0,False
23531,T_20021_19_normcore_M.webp,3.0,True
23531,T_20022_19_normcore_M.webp,1.0,False
23531,T_20023_19_normcore_M.webp,3.0,True
23531,T_20024_19_normcore_M.webp,2.0,False
23531,T_20025_19_normcore_M.webp,1.0,False
23531,T_20026_19_normcore_M.webp,1.0,False
23531,T_20027_19_normcore_M.webp,2.0,False
23531,T_20028_19_normcore_M.webp,2.0,False
23531,T_20029_19_normcore_M.webp,3.0,True
23531,T_20030_19_normcore_M.webp,3.0,False
23531,T_20031_19_normcore_M.webp,3.0,True
23531,T_20032_19_normcore_M.webp,2.0,False
23531,T_20033_19_normcore_M.webp,1.0,False
23531,T_20034_19_normcore_M.webp,2.0,False
23531,T_20035_19_normcore_M.webp,2.0,True
23531,T_20036_19_normcore_M.webp,1.0,False
23531,T_20037_19_normcore_M.webp,2.0,False
49096,T_20038_19_normcore_M.webp,4.0,True
49096,T_20039_19_normcore_M.webp,4.0,True
49096,T_20040_19_normcore_M.webp,1.0,False
49096,T_20041_19_normcore_M.webp,1.0,False
49096,T_20042_19_normcore_M.webp,1.0,False
49096,T_20043_19_normcore_M.webp,4.0,True
49096,T_20044_19_normcore_M.webp,1.0,False
49096,T_20045_19_normcore_M.webp,3.0,True
49096,T_20046_19_normcore_M.webp,2.0,False
49096,T_20047_19_normcore_M.webp,4.0,True
49096,T_20048_19_normcore_M.webp,2.0,False
49096,T_20049_19_normcore_M.webp,2.0,True
49096,T_20050_19_normcore_M.webp,4.0,True
49096,T_20051_19_normcore_M.webp,3.0,True
49096,T_20052_19_normcore_M.webp,2.0,False
49096,T_20053_19_normcore_M.webp,3.0,True
49096,T_20054_19_normcore_M.webp,3.0,True
49096,T_20055_19_normcore_M.webp,4.0,True
49096,T_20056_19_normcore_M.webp,1.0,False
49096,T_20057_19_normcore_M.webp,4.0,True
49096,T_20058_19_normcore_M.webp,4.0,True
49096,T_20059_19_normcore_M.webp,3.0,True
49096,T_20060_19_normcore_M.webp,1.0,False
49096,T_20061_19_normcore_M.webp,4.0,True
49096,T_20062_19_normcore_M.webp,4.0,True
4953,T_20063_19_normcore_M.webp,2.0,False
4953,T_20064_19_normcore_M.webp,3.0,False
4953,T_20065_19_normcore_M.webp,2.0,False
4953,T_20066_19_normcore_M.webp,2.0,False
4953,T_20067_19_normcore_M.webp,3.0,True
4953,T_20069_19_normcore_M.webp,2.0,False
4953,T_20070_19_normcore_M.webp,2.0,False
4953,T_20071_19_normcore_M.webp,2.0,False
4953,T_20072_19_normcore_M.webp,2.0,False
4953,T_20073_19_normcore_M.webp,3.0,True
4953,T_20074_19_normcore_M.webp,2.0,False
4953,T_20075_19_normcore_M.webp,3.0,True
4953,T_20076_19_normcore_M.webp,3.0,True
4953,T_20077_19_normcore_M.webp,2.0,False
4953,T_20078_19_normcore_M.webp,2.0,False
4953,T_20079_19_normcore_M.webp,2.0,False
4953,T_20080_19_normcore_M.webp,2.0,False
4953,T_20081_19_normcore_M.webp,2.0,False
4953,T_20082_19_normcore_M.webp,3.0,True
4953,T_20083_19_normcore_M.webp,2.0,False
4953,T_20084_19_normcore_M.webp,2.0,False
4953,T_20085_19_normcore_M.webp,3.0,True
4953,T_20086_19_normcore_M.webp,3.0,True
4953,T_20087_19_normcore_M.webp,2.0,False
23531,T_20089_19_normcore_M.webp,3.0,True
23531,T_20095_19_normcore_M.webp,3.0,True
23531,T_20098_19_normcore_M.webp,3.0,True
23531,T_20100_19_normcore_M.webp,2.0,False
23531,T_20101_19_normcore_M.webp,3.0,True
23531,T_20102_19_normcore_M.webp,3.0,True
23531,T_20103_19_normcore_M.webp,2.0,False
23531,T_20104_19_normcore_M.webp,3.0,False
23531,T_20106_19_normcore_M.webp,3.0,True
23531,T_20107_19_normcore_M.webp,3.0,True
23531,T_20108_19_normcore_M.webp,2.0,False
23531,T_20109_19_normcore_M.webp,3.0,True
23531,T_20110_19_normcore_M.webp,3.0,True
23531,T_20112_19_normcore_M.webp,3.0,True
23531,T_20113_19_normcore_M.webp,3.0,True
49096,T_20114_19_normcore_M.webp,1.0,False
49096,T_20115_19_normcore_M.webp,3.0,True
49096,T_20117_19_normcore_M.webp,1.0,False
49096,T_20118_19_normcore_M.webp,4.0,True
49096,T_20120_19_normcore_M.webp,4.0,True
49096,T_20121_19_normcore_M.webp,3.0,True
49096,T_20123_19_normcore_M.webp,4.0,True
49096,T_20124_19_normcore_M.webp,4.0,True
49096,T_20126_19_normcore_M.webp,2.0,False
49096,T_20127_19_normcore_M.webp,1.0,False
49096,T_20129_19_normcore_M.webp,4.0,True
49096,T_20130_19_normcore_M.webp,3.0,True
49096,T_20132_19_normcore_M.webp,4.0,True
49096,T_20134_19_normcore_M.webp,4.0,True
49096,T_20135_19_normcore_M.webp,2.0,False
51314,T_20139_19_normcore_M.webp,3.0,True
51314,T_20140_19_normcore_M.webp,4.0,True
51314,T_20145_19_normcore_M.webp,3.0,True
51314,T_20148_19_normcore_M.webp,2.0,False
51314,T_20151_19_normcore_M.webp,2.0,False
51314,T_20152_19_normcore_M.webp,2.0,False
51314,T_20153_19_normcore_M.webp,1.0,False
51314,T_20154_19_normcore_M.webp,3.0,True
51314,T_20156_19_normcore_M.webp,4.0,True
51314,T_20157_19_normcore_M.webp,3.0,True
51314,T_20158_19_normcore_M.webp,2.0,False
51314,T_20159_19_normcore_M.webp,3.0,True
51314,T_20160_19_normcore_M.webp,2.0,False
51314,T_20162_19_normcore_M.webp,1.0,False
51314,T_20163_19_normcore_M.webp,3.0,True
4953,T_20164_19_normcore_M.webp,3.0,True
4953,T_20165_19_normcore_M.webp,3.0,True
4953,T_20168_19_normcore_M.webp,3.0,True
4953,T_20169_19_normcore_M.webp,2.0,False
4953,T_20170_19_normcore_M.webp,2.0,False
4953,T_20171_19_normcore_M.webp,2.0,False
4953,T_20173_19_normcore_M.webp,2.0,False
4953,T_20174_19_normcore_M.webp,2.0,False
4953,T_20176_19_normcore_M.webp,2.0,False
4953,T_20177_19_normcore_M.webp,3.0,True
4953,T_20179_19_normcore_M.webp,3.0,True
4953,T_20180_19_normcore_M.webp,3.0,True
4953,T_20182_19_normcore_M.webp,3.0,True
4953,T_20185_19_normcore_M.webp,2.0,False
4953,T_20187_19_normcore_M.webp,2.0,False
46506,T_20189_19_normcore_M.webp,3.0,False
46506,T_20190_19_normcore_M.webp,2.0,False
46506,T_20192_19_normcore_M.webp,3.0,True
46506,T_20193_19_normcore_M.webp,3.0,True
46506,T_20195_19_normcore_M.webp,2.0,False
46506,T_20196_19_normcore_M.webp,2.0,False
46506,T_20198_19_normcore_M.webp,3.0,True
46506,T_20199_19_normcore_M.webp,2.0,False
46506,T_20201_19_normcore_M.webp,4.0,True
46506,T_20202_19_normcore_M.webp,3.0,True
46506,T_20204_19_normcore_M.webp,3.0,True
46506,T_20205_19_normcore_M.webp,3.0,True
46506,T_20207_19_normcore_M.webp,3.0,True
46506,T_20208_19_normcore_M.webp,3.0,True
46506,T_20212_19_normcore_M.webp,2.0,False
46506,T_20214_19_normcore_M.webp,2.0,False
46506,T_20215_19_normcore_M.webp,3.0,True
23175,T_20216_19_normcore_M.webp,2.0,False
23175,T_20217_19_normcore_M.webp,3.0,True
23175,T_20218_19_normcore_M.webp,3.0,True
23175,T_20219_19_normcore_M.webp,3.0,True
23175,T_20220_19_normcore_M.webp,3.0,True
23175,T_20221_19_normcore_M.webp,3.0,True
