image,style,item_gender,어울리는계절,적합한착용상황,핏평가,색깔,색감,분위기,멋있다,도시적이다,트렌디하다,세련되다,깔끔하다,화려하다,독특하다,무난하다,개방적이다,실용적이다,활동적이다,편안하다,발랄하다,여성적이다,남성적이다,부드럽다
T_02366_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,True,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False
T_02368_19_genderless_W.webp,genderless,여성,겨울,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
T_02370_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,차가움,무거움,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False
T_02371_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
T_02375_19_genderless_W.webp,genderless,여성,겨울,데이트,헐렁함,밝음,따듯함,무거움,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True
T_02376_19_normcore_W.webp,normcore,여성,겨울,출근,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_02378_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,차가움,무거움,True,True,True,True,True,False,True,False,False,True,False,True,True,True,False,True
T_02381_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
T_02382_19_genderless_W.webp,genderless,여성,겨울,일상생활,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_02383_19_genderless_W.webp,genderless,여성,겨울,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True
T_02384_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True
T_02385_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,차가움,무거움,False,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False
T_02386_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_02392_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
T_02393_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
T_02801_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True
T_02804_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T_02807_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True
T_02808_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False
T_02809_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_02812_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
T_02813_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False
T_02814_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,어두움,차가움,가벼움,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
T_02816_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T_02817_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_02818_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True
T_02823_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T_02824_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False
T_02827_19_lounge_W.webp,lounge,여성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True
T_02830_19_normcore_W.webp,normcore,여성,봄/가을,공식행사,헐렁함,어두움,차가움,무거움,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False
T_02835_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,헐렁함,어두움,차가움,무거움,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False
T_02837_19_normcore_W.webp,normcore,여성,봄/가을,사교모임,헐렁함,밝음,차가움,무거움,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
T_02838_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,True,True,False,False,True,False,False,True,False,True,True,True,False,False,True,False
T_02839_19_genderless_W.webp,genderless,여성,겨울,사교모임,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
T_02842_19_genderless_W.webp,genderless,여성,여름,데이트,적당함,밝음,차가움,가벼움,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
T_02844_19_normcore_W.webp,normcore,여성,겨울,사교모임,헐렁함,어두움,차가움,무거움,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False
T_02845_19_genderless_W.webp,genderless,여성,봄/가을,사교모임,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
T_02848_19_genderless_W.webp,genderless,여성,봄/가을,데이트,적당함,어두움,따듯함,무거움,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
T_02849_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False
T_02850_19_genderless_W.webp,genderless,여성,겨울,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
T_02852_19_normcore_W.webp,normcore,여성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
T_02853_19_genderless_W.webp,genderless,여성,겨울,공식행사,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T_02857_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_02862_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,차가움,가벼움,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False
T_02876_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
T_02883_19_lounge_W.webp,lounge,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
T_02887_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
T_03114_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True
T_03172_19_genderless_W.webp,genderless,여성,봄/가을,출근,헐렁함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
T_03176_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
T_03177_19_genderless_W.webp,genderless,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False
T_03179_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T_03180_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
T_03183_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
T_03186_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_03187_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
T_03353_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
T_03355_19_lounge_W.webp,lounge,여성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T_03356_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_03357_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False
T_03359_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
T_03360_19_lounge_W.webp,lounge,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_03840_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,어두움,차가움,무거움,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False
T_03842_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_03845_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_03846_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_03849_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
T_03850_19_normcore_W.webp,normcore,여성,여름,데이트,타이트함,밝음,따듯함,가벼움,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
T_03858_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,차가움,가벼움,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False
T_03861_19_normcore_W.webp,normcore,여성,여름,사교모임,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False
T_03863_19_genderless_W.webp,genderless,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
T_03866_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,차가움,가벼움,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False
T_03867_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False
T_03868_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
T_03869_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_03875_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True
T_04065_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
T_04066_19_normcore_W.webp,normcore,여성,겨울,데이트,타이트함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False
T_04070_19_normcore_W.webp,normcore,여성,여름,여행/휴가,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False
T_04076_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False
T_04080_19_normcore_W.webp,normcore,여성,봄/가을,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
T_04085_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
T_04089_19_lounge_W.webp,lounge,여성,봄/가을,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
T_04093_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,어두움,차가움,무거움,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
T_04100_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False
T_04107_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T_04109_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,무거움,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
T_04110_19_normcore_W.webp,normcore,여성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
T_04111_19_normcore_W.webp,normcore,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False
T_04118_19_normcore_W.webp,normcore,여성,여름,사교모임,적당함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
T_04119_19_normcore_W.webp,normcore,여성,봄/가을,여행/휴가,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
T_04120_19_lounge_W.webp,lounge,여성,겨울,데이트,타이트함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
T_04121_19_normcore_W.webp,normcore,여성,여름,출근,적당함,밝음,따듯함,가벼움,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True
T_04124_19_normcore_W.webp,normcore,여성,여름,사교모임,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
T_04239_19_lounge_W.webp,lounge,여성,봄/가을,출근,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
T_04240_19_lounge_W.webp,lounge,여성,여름,데이트,적당함,밝음,따듯함,가벼움,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
T_04241_19_normcore_W.webp,normcore,여성,여름,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
T_04243_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
T_04245_19_normcore_W.webp,normcore,여성,여름,데이트,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T_04248_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
T_04249_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True
T_04250_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_04252_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False
T_04254_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
T_04255_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False
T_04257_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
T_04258_19_lounge_W.webp,lounge,여성,여름,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
T_04259_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
T_04261_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
T_04264_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
T_04268_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
T_04270_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
T_04271_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True
T_04272_19_normcore_W.webp,normcore,여성,겨울,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
T_04273_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
T_04274_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False
T_04277_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_04278_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,True,True,False,True,False,False,False,True,True,True,True,True,False,False,False
T_04280_19_normcore_W.webp,normcore,여성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
T_04282_19_lounge_W.webp,lounge,여성,여름,공식행사,적당함,밝음,따듯함,가벼움,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True
T_04288_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,타이트함,밝음,따듯함,가벼움,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
T_04289_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_04293_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False
T_04295_19_genderless_W.webp,genderless,여성,겨울,출근,헐렁함,어두움,차가움,가벼움,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False
T_04303_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T_04304_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
T_04305_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True
T_04307_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_04308_19_genderless_W.webp,genderless,여성,여름,데이트,적당함,밝음,차가움,가벼움,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T_04310_19_normcore_W.webp,normcore,여성,봄/가을,레저스포츠,적당함,밝음,차가움,가벼움,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
T_04311_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
T_04313_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,차가움,가벼움,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
T_04315_19_normcore_W.webp,normcore,여성,여름,사교모임,적당함,어두움,차가움,가벼움,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False
T_04316_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,적당함,어두움,따듯함,무거움,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False
T_04317_19_normcore_W.webp,normcore,여성,겨울,여행/휴가,적당함,밝음,따듯함,가벼움,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
T_04318_19_normcore_W.webp,normcore,여성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
T_04319_19_normcore_W.webp,normcore,여성,여름,일상생활,타이트함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_04320_19_normcore_W.webp,normcore,여성,여름,레저스포츠,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
T_04323_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
T_04324_19_genderless_W.webp,genderless,여성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False
T_04325_19_normcore_W.webp,normcore,여성,여름,사교모임,적당함,밝음,차가움,가벼움,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False
T_04326_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
T_04327_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False
T_04333_19_genderless_W.webp,genderless,여성,겨울,일상생활,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True
T_04334_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True
T_04337_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
T_04339_19_normcore_W.webp,normcore,여성,봄/가을,출근,적당함,어두움,차가움,무거움,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
T_04341_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T_04342_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False
T_04344_19_normcore_W.webp,normcore,여성,봄/가을,데이트,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False
T_04345_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,헐렁함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False
T_04347_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_04348_19_genderless_W.webp,genderless,여성,겨울,데이트,적당함,어두움,차가움,무거움,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
T_04350_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False
T_04352_19_normcore_W.webp,normcore,여성,겨울,데이트,적당함,어두움,차가움,무거움,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
T_04354_19_genderless_W.webp,genderless,여성,겨울,기타,적당함,어두움,따듯함,무거움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
T_04356_19_genderless_W.webp,genderless,여성,겨울,일상생활,헐렁함,밝음,따듯함,무거움,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
T_04359_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
T_04360_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,무거움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
T_04361_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_04362_19_normcore_W.webp,normcore,여성,겨울,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
T_04365_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_04368_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,타이트함,밝음,차가움,무거움,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
T_04371_19_normcore_W.webp,normcore,여성,봄/가을,데이트,헐렁함,어두움,차가움,가벼움,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False
T_04372_19_genderless_W.webp,genderless,여성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T_04373_19_normcore_W.webp,normcore,여성,봄/가을,일상생활,타이트함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_04378_19_normcore_W.webp,normcore,여성,겨울,출근,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False
